Namespace(epoch=0, n_epochs=200, batchSize=10, dataroot='./images/', lr=0.0002, decay_epoch=100, size=256, input_nc=3, output_nc=3, cuda=True, n_cpu=4)

Epoch 001/200 [0082/0087] -- loss_G: 9.1904 | loss_G_identity: 2.6052 | loss_G_GAN: 0.8751 | loss_G_cycle: 5.7100 | loss_D: 0.0706 -- ETA: 6:11:34.649062
Epoch 001/200 [0083/0087] -- loss_G: 9.1123 | loss_G_identity: 2.5759 | loss_G_GAN: 0.8868 | loss_G_cycle: 5.6496 | loss_D: 0.0749 -- ETA: 6:11:30.131951
Epoch 001/200 [0084/0087] -- loss_G: 9.0159 | loss_G_identity: 2.5467 | loss_G_GAN: 0.8801 | loss_G_cycle: 5.5892 | loss_D: 0.0879 -- ETA: 6:11:08.458260
Epoch 001/200 [0085/0087] -- loss_G: 8.9335 | loss_G_identity: 2.5180 | loss_G_GAN: 0.8848 | loss_G_cycle: 5.5307 | loss_D: 0.0907 -- ETA: 6:11:01.006938
Epoch 001/200 [0086/0087] -- loss_G: 8.8416 | loss_G_identity: 2.4895 | loss_G_GAN: 0.8807 | loss_G_cycle: 5.4714 | loss_D: 0.0910 -- ETA: 6:11:33.050670
Epoch 001/200 [0087/0087] -- loss_G: 8.7470 | loss_G_identity: 2.4618 | loss_G_GAN: 0.8747 | loss_G_cycle: 5.4105 | loss_D: 0.0917 -- ETA: 6:10:10.951257

Epoch 002/200 [0001/0087] -- loss_G: 1.0713 | loss_G_identity: 0.0508 | loss_G_GAN: 0.3920 | loss_G_cycle: 0.6285 | loss_D: 0.1167 -- ETA: 6:11:54.599656
Epoch 002/200 [0002/0087] -- loss_G: 1.1181 | loss_G_identity: 0.0450 | loss_G_GAN: 0.6074 | loss_G_cycle: 0.4656 | loss_D: 0.1204 -- ETA: 6:12:05.619898
Epoch 002/200 [0003/0087] -- loss_G: 1.0830 | loss_G_identity: 0.0476 | loss_G_GAN: 0.5710 | loss_G_cycle: 0.4644 | loss_D: 0.1013 -- ETA: 6:12:05.289590
Epoch 002/200 [0004/0087] -- loss_G: 1.1408 | loss_G_identity: 0.0456 | loss_G_GAN: 0.6251 | loss_G_cycle: 0.4700 | loss_D: 0.0821 -- ETA: 6:12:03.916729
Epoch 002/200 [0005/0087] -- loss_G: 1.2340 | loss_G_identity: 0.0470 | loss_G_GAN: 0.7132 | loss_G_cycle: 0.4739 | loss_D: 0.0772 -- ETA: 6:12:08.367797
Epoch 002/200 [0006/0087] -- loss_G: 1.1833 | loss_G_identity: 0.0461 | loss_G_GAN: 0.6715 | loss_G_cycle: 0.4658 | loss_D: 0.0727 -- ETA: 6:12:15.180831
Epoch 002/200 [0007/0087] -- loss_G: 1.2015 | loss_G_identity: 0.0441 | loss_G_GAN: 0.6813 | loss_G_cycle: 0.4760 | loss_D: 0.0655 -- ETA: 6:12:02.697768
Epoch 002/200 [0008/0087] -- loss_G: 1.2045 | loss_G_identity: 0.0447 | loss_G_GAN: 0.6945 | loss_G_cycle: 0.4654 | loss_D: 0.0615 -- ETA: 6:12:32.769120
Epoch 002/200 [0009/0087] -- loss_G: 1.2388 | loss_G_identity: 0.0488 | loss_G_GAN: 0.7213 | loss_G_cycle: 0.4686 | loss_D: 0.0607 -- ETA: 6:12:38.983413
Epoch 002/200 [0010/0087] -- loss_G: 1.2325 | loss_G_identity: 0.0501 | loss_G_GAN: 0.6907 | loss_G_cycle: 0.4917 | loss_D: 0.0655 -- ETA: 6:12:27.387898
Epoch 002/200 [0011/0087] -- loss_G: 1.3180 | loss_G_identity: 0.0502 | loss_G_GAN: 0.7612 | loss_G_cycle: 0.5066 | loss_D: 0.0748 -- ETA: 6:12:19.410636
Epoch 002/200 [0012/0087] -- loss_G: 1.2695 | loss_G_identity: 0.0501 | loss_G_GAN: 0.7087 | loss_G_cycle: 0.5107 | loss_D: 0.0865 -- ETA: 6:12:19.907835
Epoch 002/200 [0013/0087] -- loss_G: 1.2988 | loss_G_identity: 0.0506 | loss_G_GAN: 0.7336 | loss_G_cycle: 0.5146 | loss_D: 0.0865 -- ETA: 6:12:10.595519
Epoch 002/200 [0014/0087] -- loss_G: 1.2837 | loss_G_identity: 0.0509 | loss_G_GAN: 0.7215 | loss_G_cycle: 0.5113 | loss_D: 0.0852 -- ETA: 6:12:07.371886
Epoch 002/200 [0015/0087] -- loss_G: 1.2527 | loss_G_identity: 0.0516 | loss_G_GAN: 0.6937 | loss_G_cycle: 0.5074 | loss_D: 0.0853 -- ETA: 6:12:13.488183
Epoch 002/200 [0016/0087] -- loss_G: 1.2818 | loss_G_identity: 0.0522 | loss_G_GAN: 0.7237 | loss_G_cycle: 0.5059 | loss_D: 0.0866 -- ETA: 6:12:16.086276
Epoch 002/200 [0017/0087] -- loss_G: 1.2509 | loss_G_identity: 0.0522 | loss_G_GAN: 0.6970 | loss_G_cycle: 0.5018 | loss_D: 0.0879 -- ETA: 6:12:14.256460
Epoch 002/200 [0018/0087] -- loss_G: 1.2458 | loss_G_identity: 0.0525 | loss_G_GAN: 0.6970 | loss_G_cycle: 0.4963 | loss_D: 0.0865 -- ETA: 6:12:04.669994
Epoch 002/200 [0019/0087] -- loss_G: 1.2315 | loss_G_identity: 0.0532 | loss_G_GAN: 0.6875 | loss_G_cycle: 0.4909 | loss_D: 0.0853 -- ETA: 6:11:58.272407
Epoch 002/200 [0020/0087] -- loss_G: 1.3583 | loss_G_identity: 0.1115 | loss_G_GAN: 0.6549 | loss_G_cycle: 0.5920 | loss_D: 0.0921 -- ETA: 6:12:04.441848
Epoch 002/200 [0021/0087] -- loss_G: 1.3848 | loss_G_identity: 0.1182 | loss_G_GAN: 0.6680 | loss_G_cycle: 0.5986 | loss_D: 0.0932 -- ETA: 6:12:04.010360
Epoch 002/200 [0022/0087] -- loss_G: 1.4061 | loss_G_identity: 0.1337 | loss_G_GAN: 0.6470 | loss_G_cycle: 0.6254 | loss_D: 0.0931 -- ETA: 6:12:06.334417
Epoch 002/200 [0023/0087] -- loss_G: 1.4103 | loss_G_identity: 0.1359 | loss_G_GAN: 0.6481 | loss_G_cycle: 0.6263 | loss_D: 0.0926 -- ETA: 6:11:57.340068
Epoch 002/200 [0024/0087] -- loss_G: 1.4170 | loss_G_identity: 0.1352 | loss_G_GAN: 0.6572 | loss_G_cycle: 0.6246 | loss_D: 0.0902 -- ETA: 6:11:44.170201
Epoch 002/200 [0025/0087] -- loss_G: 1.3996 | loss_G_identity: 0.1336 | loss_G_GAN: 0.6439 | loss_G_cycle: 0.6221 | loss_D: 0.0909 -- ETA: 6:11:33.197576
Epoch 002/200 [0026/0087] -- loss_G: 1.4121 | loss_G_identity: 0.1322 | loss_G_GAN: 0.6604 | loss_G_cycle: 0.6195 | loss_D: 0.0900 -- ETA: 6:11:45.881762
Epoch 002/200 [0027/0087] -- loss_G: 1.4189 | loss_G_identity: 0.1305 | loss_G_GAN: 0.6650 | loss_G_cycle: 0.6234 | loss_D: 0.0888 -- ETA: 6:11:45.634217
Epoch 002/200 [0028/0087] -- loss_G: 1.4249 | loss_G_identity: 0.1274 | loss_G_GAN: 0.6783 | loss_G_cycle: 0.6191 | loss_D: 0.0865 -- ETA: 6:11:36.395999
Epoch 002/200 [0029/0087] -- loss_G: 1.4095 | loss_G_identity: 0.1250 | loss_G_GAN: 0.6709 | loss_G_cycle: 0.6136 | loss_D: 0.0861 -- ETA: 6:11:38.286786
Epoch 002/200 [0030/0087] -- loss_G: 1.4152 | loss_G_identity: 0.1236 | loss_G_GAN: 0.6810 | loss_G_cycle: 0.6106 | loss_D: 0.0861 -- ETA: 6:11:49.757477
Epoch 002/200 [0031/0087] -- loss_G: 1.4516 | loss_G_identity: 0.1403 | loss_G_GAN: 0.6631 | loss_G_cycle: 0.6481 | loss_D: 0.0880 -- ETA: 6:11:49.729704
Epoch 002/200 [0032/0087] -- loss_G: 1.4637 | loss_G_identity: 0.1389 | loss_G_GAN: 0.6793 | loss_G_cycle: 0.6455 | loss_D: 0.0922 -- ETA: 6:11:48.513320
Epoch 002/200 [0033/0087] -- loss_G: 1.4448 | loss_G_identity: 0.1380 | loss_G_GAN: 0.6654 | loss_G_cycle: 0.6413 | loss_D: 0.0929 -- ETA: 6:11:48.264851
Epoch 002/200 [0034/0087] -- loss_G: 1.4522 | loss_G_identity: 0.1355 | loss_G_GAN: 0.6798 | loss_G_cycle: 0.6370 | loss_D: 0.0926 -- ETA: 6:11:37.005224
Epoch 002/200 [0035/0087] -- loss_G: 1.4413 | loss_G_identity: 0.1331 | loss_G_GAN: 0.6769 | loss_G_cycle: 0.6312 | loss_D: 0.0910 -- ETA: 6:11:34.386057
Epoch 002/200 [0036/0087] -- loss_G: 1.4428 | loss_G_identity: 0.1314 | loss_G_GAN: 0.6789 | loss_G_cycle: 0.6325 | loss_D: 0.0892 -- ETA: 6:11:21.702303
Epoch 002/200 [0037/0087] -- loss_G: 1.4331 | loss_G_identity: 0.1296 | loss_G_GAN: 0.6793 | loss_G_cycle: 0.6242 | loss_D: 0.0879 -- ETA: 6:11:41.396832
Epoch 002/200 [0038/0087] -- loss_G: 1.4294 | loss_G_identity: 0.1277 | loss_G_GAN: 0.6828 | loss_G_cycle: 0.6189 | loss_D: 0.0859 -- ETA: 6:11:27.738087
Epoch 002/200 [0039/0087] -- loss_G: 1.4212 | loss_G_identity: 0.1260 | loss_G_GAN: 0.6814 | loss_G_cycle: 0.6138 | loss_D: 0.0843 -- ETA: 6:11:25.075241
Epoch 002/200 [0040/0087] -- loss_G: 1.4170 | loss_G_identity: 0.1254 | loss_G_GAN: 0.6814 | loss_G_cycle: 0.6102 | loss_D: 0.0848 -- ETA: 6:11:20.401140
Epoch 002/200 [0041/0087] -- loss_G: 1.4302 | loss_G_identity: 0.1369 | loss_G_GAN: 0.6655 | loss_G_cycle: 0.6278 | loss_D: 0.0882 -- ETA: 6:11:14.292044
Epoch 002/200 [0042/0087] -- loss_G: 1.4452 | loss_G_identity: 0.1359 | loss_G_GAN: 0.6873 | loss_G_cycle: 0.6220 | loss_D: 0.0902 -- ETA: 6:11:06.008598
Epoch 002/200 [0043/0087] -- loss_G: 1.4289 | loss_G_identity: 0.1348 | loss_G_GAN: 0.6743 | loss_G_cycle: 0.6198 | loss_D: 0.0927 -- ETA: 6:10:50.716822
Epoch 002/200 [0044/0087] -- loss_G: 1.4297 | loss_G_identity: 0.1333 | loss_G_GAN: 0.6793 | loss_G_cycle: 0.6171 | loss_D: 0.0930 -- ETA: 6:10:52.831087
Epoch 002/200 [0045/0087] -- loss_G: 1.4264 | loss_G_identity: 0.1317 | loss_G_GAN: 0.6802 | loss_G_cycle: 0.6144 | loss_D: 0.0925 -- ETA: 6:10:50.586698
